"","book_title","review_title","review_user","book_id","review_id","timestamp","review_text","review_score"
"1286","The Woman in the Window: A Novel","Noir at It's Best","MimzyCatz","0062678426","R10JW7J46TQ845","1556289553","Winter tapping on my windows. The flickering cube of the black and white film. Alfred Hitchcock lurking in the background. Bourbon warming the Tumbler. Darkness.  This is the scene that I existed in while I read The Woman in the Window. The taut relationship between the characters. Houses quietly stare at each other while slowly revealing their secrets. Noir at its best.",5
"1290","Cat and Nat's Mom Truths: Embarrassing Stories and Brutally Honest Advice on the Extremely Real Struggle of Motherhood","Highly recommended book by 2 moms!","KathyDoran","525574913","R3CVZLS4DDUSO4","1556289779","Very well written. A very easy read. It’s an honest depiction of two moms and their lives raising 7 kids. They are funny, nice, kooky and so real. I loved it!",5
"1291","A Gentleman in Moscow: A Novel","Loved this book!","AndSmile","0143110438","RZ6JIZW3WA469","1556289797","I loved this book.  Kept trying to find time here and there to pick the book back up.  Really missing the characters now that I'm done reading it - the sign of great development!",5
"1292","The Miracle Equation: The Two Decisions That Move Your Biggest Goals from Possible, to Probable, to  Inevitable","Ready to stop being a junkie and see results? Read this now","Camila Arguello","1984823701","RZQ9TLQA8BL4H","1556289831","Full disclaimer: I'm only a chapter in. That being said, I think it's so powerful that having read only the introduction and first chapter, I already know this book is going to be a game-changer. Throughout my life, I've had periods if either faith or action and never really realized that the moments where I had BOTH were the ones where the magic happened. I am implementing Unwavering Faith starting today and can't wait to tackle every goal from here on out with it.",5
"1296","I'll Be Gone in the Dark: One Woman's Obsessive Search for the Golden State Killer","Wait For Updated Version","Flip B.","62319795","RW1M2KHQ6A7JE","1556290086","The edition of ""I'll Be Gone in the Dark"" I just read was published a few months before the Golden State Killer was arrested. Accordingly, there are many unanswered questions left hanging in the book. It was frustrating to read knowing that those unanswered questions could now be answered. Hopefully, a new edition will be published that does so and renders the original edition obsolete. Unfortunately, the author is deceased and will not be able to wrap all the loose ends together.",3
"1299","Becoming Supernatural: How Common People…","Another homerun!","Lisa Farrimond","1401953115","R1BURB4EOJ9IDZ","1556290447","As always, I stand in awe at the brilliance of this man. His work has created (and continues to create) beautiful ripples in my life. I am only about halfway done with this particular book, but I am enjoying the journey.",5
"1300","The Woman in the Window: A Novel","Too long","Martha","0062678426","R16H5SYF7KISV0","1556290453","While I enjoyed reading this book, I thought it was too repetitive. How many times do you want to read about the fears of a agoraphobic? 100 pages less and it would have been good. And some things were too obvious, no need to wait so long to disclose them. It was pretty much clear what happened to her husband and daughter, the how came too late.Butthen it was an enjoyable read, just not the best.",3
"1304","The Mueller Report","Trump Supporters","Vivian Da Silva","1982129735","R1WNJ02POMMTCW","1556290852","People that voted for Trump have a civic responsibility to read this report. Fox News, the state run media, nor will Bill Baar fully inform you. This is a well organized report.",5
"1306","A Gentleman in Moscow: A Novel","Five Stars","marsha sands","0143110438","R6581CTMVKIZ","1556290877","What a terribly interesting book!",5
"1309","QAnon: An Invitation to The Great Awakening","A Must Read Book!","Stacie Young","1942790139","R2A5F98JCI3IQ9","1556291043","Loved this book! Read it in one day! A must read for all Americans! I’m now passing it on for others to read.  It is a book that must be shared.  Q wants you to think for yourself.  Don’t always believe the MSM narrative, question everything.  I’ve been following Q since fall of 2017 and this book is a great way to share Q with new people.  God Bless America!",5
"1310","A Gentleman in Moscow: A Novel","Well worth reading!","john shea","0143110438","RHNCR36B6CG05","1556291057","The character and the writing are both eloquent, with a very human perspective on how the world can change around us, without leaving us behind,  if we stick to our better nature. The storytelling is  cinematic, taking enough time to paint the details so we feel a part of the picture, an intimate third person narrative. Fun to read, but educational about the Russian 20th century experience.",4
"1311","A Woman of No Importance: The Untold Story of the American Spy Who Helped Win World War II","Great Importance","sibyl noack","073522529X","R3IQ5M9VU9ON45","1556291204","The characters were well described, and the plot was well developed. Any reader who is interested in the French Resistance during WWII, will find this novel difficult to put down.",5
"1312","The Woman in the Window: A Novel","Cannot put this down!","nsprng rn msn","0062678426","R253ZEXKHBEV9K","1556291233","It's a psychological thriller in the Hitchcock mode with a psychologist--traumatized, drinking too much, unable to leave her house - as the heroine. She looks out her windows into the windows of neighbors. Stuff happens, doubt is cast, more stuff happens. Insanity or reality? Merlot sloshes, the cat hisses, phones lose power, and, yes, people die. A genuine page turner with unexpected twists and heart-throbbing turns. Wow!! Unforgettable!!",5
"1313","Nopalito: A Mexican Kitchen","Stick with Diana Kennedy","someguy","0399578285","R1ZM3ODUOXETW9","1556291292","I own a couple of really good Mexican cookbooks including 2 copies of the fabulous 1978 Adventures in Mexican Cooking by Ortho Chemical company (isn't that astonishing?) which is almost impossible to find now. (Abe Books has a new one on offer today at $152!). The Ortho books, coupled with some Diana Kennedy classics constitute my Mexican collection and any new book has to be pretty special to compare well with these.

Alas, ""Nopalito: A Mexican Kitchen"" does not make the grade. The writing is uninspired and the photos are unattractive. The recipes are not presented in a clean bright style. I don't think this is the best book on Mexican food that you will find in booksellers today.

I received a review copy of ""Nopalito: A Mexican Kitchen"" by Gonzalo Guzmán and Stacy Adimando (Ten Speed) through NetGalley.com.",5
