"","book_title","review_title","review_user","book_id","review_id","timestamp","review_text","review_score"
"5697","The Pho Cookbook: Easy to Adventurous Recipes for Vietnam's Favorite Soup and Noodles","Five Stars","Paul A. Johnson","1607749580","R93XD9YHA6YIG","1556217311","Thanks!",5
"5698","A Gentleman in Moscow: A Novel","This is one of the very best books I’ve ever read","George Reynolds","0143110438","R1W9KZHOT0QO0Z","1556217437","This is one of the very best books I’ve ever read.  It is so good I know my words will not do it justice.  You will not be disappointed.",5
"5700","A Gentleman in Moscow: A Novel","Good Book for Russian History Buffs","Merk","0143110438","R1EL2SV5F55KDP","1556217557","I did enjoy reading this book, although the detailed Russian history at the end was not of interest. For the most part this book moves along with an occasional slow spot.",4
"5701","Lost and Wanted: A novel","Pretentious and annoying","Curtis Hartman","0385352689","R1EHRDDJ47BXAU","1556217788","Yes we get it - the author went to Harvard. She also apparently recently really started getting into physics and weakens an already anemic story by awkwardly interjecting this new phoned (sic) knowledge at every opportunity. If I read ""electroweak"" one more time I would have jumped out of my apartment window. However I would be able to communicate from the beyond by gravitational wave detector. What? Really.",5
"5702","The Woman in the Window: A Novel","Fantastic!! Could not put it down, I brought my kindle everywhere so I could keep reading.","KB","0062678426","R1UU2YG89B3X26","1556217853","One of the better thrillers I've read in many years. I read it with my book club, and I couldn't stop myself from reading ahead! Fantastic writing and a lot of twists. No loose ends hanging at the end. There were a few things that seemed a bit rushed at the end considering the detailed character development that happened throughout the book, but pretty minor considering how amazing the story is. I couldn't believe this was the first book by this author. And a little disappointed as I wanted to read more right away! Can't wait to see what else comes.",5
"5704","The Woman in the Window: A Novel","To quote Stephen King, “Unputdownable,”","Amazon Customer","62678426","R1EMMFHSTVD47Y","1556217960","There are so many unforeseen twists and turns.  And the author‘s command of the language gives a new meaning to verbs.",5
"5707","The Home Edit: A Guide to Organizing and Realizing Your House Goals (Includes Refrigerator  Labels)","#RobertaApproved","roberta f. cummings","0525572643","R36RW9LGOVGBLV","1556218133","This book is STUNNING! But besides being pretty to look at, it’s full of great practical advice for organizing your life.",5
"5708","Supermarket","Experimental novel using a super market as focus","Brandon","1982127139","R1R8XOFHH6QUYF","1556218256","The impression we have when we begin to read is that we will have a diferente type of novel, almost experimental, but this is not what this book is: if it is a try, did not succeed",5
"5710","Ladies Who Punch: The Explosive Inside Story of ""The View""","Insider information being a quick read and a Best seller!","kathy m","1250112095","R1953DDOEXXLKR","1556218390","I bought book on Kindle before book was a Best seller.The insider information on Entertainment industry makes the book a quick read. Book has received criticism,especially with Barbara Walters. Sad but Truth. Huge Whoopi can since her charity work with homeless. Honest,taking no prisoner.",5
"5711","A Gentleman in Moscow: A Novel","Amazing","mel","0143110438","R3H2S0ZFCZ7HC","1556218397","This book is now on my all time list of favorite reads.Thank you, Mr. Towles, for a literary gem.",5
"5712","Clean & Lean: 30 Days, 30 Foods, a New You!","Disappointing","Tonya","1250114942","R39FK3G0OQEMSX","1556218473","You can find more information on your own through Google. No actual recipes included.",5
"5713","Cat and Nat's Mom Truths: Embarrassing Stories and Brutally Honest Advice on the Extremely Real Struggle of Motherhood","Just perfect","Amazon Customer","525574913","R3HPPEE6RRACSR","1556218532","Absolutely love this book",5
"5714","The Woman in the Window: A Novel","Well-Rounded and Spectacular","Tanacity Carter","0062678426","RV9S84WA9HK2A","1556218813","I loved this book. It kept my attention the whole time. It was a book that I could put down and come back to and be instantly drawn back in. I am not sure how some people predicted the end because WOW - it took me all over the place with emotions. I didn't want to put this book down and it was such an easy read. Finn did a phenomonal job on this book and I have recommended it to several of my friends. Everything you want to read.",5
"5715","Cook Once, Eat All Week: 26 Weeks of Gluten-Free, Affordable  Meal Prep to Preserve Your Time & Sanity","Simple but delicious meal prep","Melissa Mckiddy","1628603437","RAHZGX3UGBM7J","1556218863","I can’t get over how simple and easy this book makes meal prep. It finally solves the issue of not wanting to microwave a week worth of leftovers. Every meal is fresh and unique so you don’t get bored! You can feel the effort and care that was put into this book. Highly recommend!!",5
"5716","Working","Excellent insight into Caro's Pulitzer-winning methods","Gregory J. Auger","0525656340","RL0N4OD5F070Y","1556218890","""Truth takes time."" – a memorable line from WORKING – the memoir of Robert A. Caro who has two Pulitzer prizes under his belt, including one for his work on THE YEARS OF LYNDON JOHNSON. Caro shares his methods of researching, interviewing, and his writing methods that aim to achieve a ""sense of place."" The memoir goes behind the scenes of some of his most memorable interviews. His interview with Lyndon Johnson's brother Sam Houston Johnson – alone with him at suppertime in the Boyhood Home in Johnson City after the staff had closed this tourist site and gone home for the day (a place where I once worked), with Caro sitting behind Sam at the dining table taking notes and almost hypnotically leading Sam back in time to relive painful family discussions is bone chilling.",5
